tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
ACTIVIDAD;9/19/2025 0:15;Accion: Logout, Objetivo: Producto;MEDIO;2
ACTIVIDAD;1/7/2026 6:07;Accion: Login, Objetivo: Producto;ALTO;3
ACTIVIDAD;12/28/2025 6:06;Accion: Logout, Objetivo: Producto;ALTO;1
ACTIVIDAD;8/12/2025 8:57;Accion: Compra, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;3/31/2026 15:09;Accion: Busqueda, Objetivo: Perfil;BAJO;2
UBICACION;8/7/2025 20:27;Lat: 39.3119, Lon: -7.3533;MEDIO;3
ACTIVIDAD;7/5/2025 16:12;Accion: Compra, Objetivo: Perfil;ALTO;3
UBICACION;10/29/2025 10:58;Lat: 39.4864, Lon: -6.8274;MEDIO;1
UBICACION;12/26/2025 14:05;Lat: 38.1006, Lon: -5.1432;MEDIO;1
UBICACION;3/18/2026 10:12;Lat: 40.2174, Lon: -4.1124;MEDIO;2
ACTIVIDAD;1/6/2026 13:00;Accion: Logout, Objetivo: Sistema;BAJO;2
UBICACION;4/22/2026 12:10;Lat: 39.1128, Lon: -0.2614;ALTO;1
ACTIVIDAD;6/12/2025 18:23;Accion: Logout, Objetivo: Perfil;BAJO;2
UBICACION;10/8/2025 14:12;Lat: 36.3265, Lon: 0.2565;MEDIO;1
UBICACION;1/17/2026 19:36;Lat: 41.9120, Lon: 0.4245;BAJO;3
ACTIVIDAD;11/4/2025 8:44;Accion: Logout, Objetivo: Producto;ALTO;3
UBICACION;4/13/2026 11:32;Lat: 40.1499, Lon: -6.0235;ALTO;1
UBICACION;9/6/2025 22:30;Lat: 36.8738, Lon: -4.4677;BAJO;2
UBICACION;12/23/2025 13:46;Lat: 36.0867, Lon: -1.8249;ALTO;3
ACTIVIDAD;12/11/2025 11:32;Accion: Busqueda, Objetivo: Producto;ALTO;1
UBICACION;7/24/2025 7:16;Lat: 41.4104, Lon: -7.0475;BAJO;2
UBICACION;9/15/2025 11:13;Lat: 40.6335, Lon: -2.2799;BAJO;3
UBICACION;2/22/2026 19:09;Lat: 37.4505, Lon: -8.9248;BAJO;1
ACTIVIDAD;4/12/2026 11:00;Accion: Compra, Objetivo: Producto;BAJO;2
UBICACION;5/4/2026 1:57;Lat: 41.1506, Lon: -4.9447;ALTO;3
UBICACION;10/28/2025 1:49;Lat: 36.2924, Lon: -1.6617;MEDIO;2
UBICACION;6/3/2025 1:31;Lat: 36.8248, Lon: -2.1810;MEDIO;2
ACTIVIDAD;1/4/2026 18:51;Accion: Busqueda, Objetivo: Producto;BAJO;2
UBICACION;3/10/2026 21:24;Lat: 36.2785, Lon: 2.3266;BAJO;1
ACTIVIDAD;3/26/2026 19:16;Accion: Compra, Objetivo: Sistema;BAJO;3
UBICACION;10/21/2025 20:20;Lat: 36.4900, Lon: -0.3084;MEDIO;2
UBICACION;3/8/2026 9:30;Lat: 42.9515, Lon: 1.9194;MEDIO;2
ACTIVIDAD;12/13/2025 23:52;Accion: Logout, Objetivo: Producto;BAJO;3
UBICACION;6/26/2025 23:40;Lat: 41.8738, Lon: -4.5100;MEDIO;1
ACTIVIDAD;10/20/2025 3:44;Accion: Logout, Objetivo: Sistema;BAJO;2
UBICACION;7/12/2025 1:06;Lat: 42.8653, Lon: -7.8986;ALTO;2
UBICACION;11/13/2025 20:11;Lat: 38.1298, Lon: 2.1644;ALTO;3
UBICACION;8/14/2025 17:48;Lat: 42.2700, Lon: -3.1351;ALTO;3
UBICACION;7/15/2025 22:58;Lat: 38.9264, Lon: 0.1347;ALTO;3
UBICACION;5/1/2026 14:08;Lat: 38.2644, Lon: -1.4685;BAJO;1
ACTIVIDAD;5/29/2025 15:13;Accion: Compra, Objetivo: Sistema;BAJO;1
ACTIVIDAD;7/23/2025 20:03;Accion: Login, Objetivo: Producto;MEDIO;2
UBICACION;2/16/2026 13:07;Lat: 39.3685, Lon: -0.8588;BAJO;3
UBICACION;9/2/2025 21:09;Lat: 42.5127, Lon: 1.2240;ALTO;2
ACTIVIDAD;12/4/2025 22:57;Accion: Busqueda, Objetivo: Perfil;ALTO;2
ACTIVIDAD;11/12/2025 6:51;Accion: Logout, Objetivo: Producto;MEDIO;3
ACTIVIDAD;2/19/2026 8:54;Accion: Compra, Objetivo: Producto;MEDIO;2
UBICACION;9/22/2025 18:12;Lat: 38.6897, Lon: -7.7879;BAJO;1
UBICACION;7/16/2025 21:45;Lat: 36.8296, Lon: -6.7293;BAJO;1
ACTIVIDAD;1/6/2026 14:30;Accion: Busqueda, Objetivo: Sistema;ALTO;2
UBICACION;4/23/2026 4:26;Lat: 40.1297, Lon: -1.3016;BAJO;2
ACTIVIDAD;9/29/2025 10:50;Accion: Logout, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;4/18/2026 1:39;Accion: Busqueda, Objetivo: Perfil;BAJO;3
UBICACION;9/20/2025 23:20;Lat: 39.6200, Lon: -7.1049;ALTO;2
ACTIVIDAD;6/9/2025 22:48;Accion: Busqueda, Objetivo: Producto;BAJO;3
UBICACION;3/24/2026 3:55;Lat: 40.2194, Lon: -2.1132;MEDIO;3
ACTIVIDAD;11/1/2025 9:30;Accion: Login, Objetivo: Perfil;BAJO;1
ACTIVIDAD;7/19/2025 15:17;Accion: Busqueda, Objetivo: Sistema;ALTO;2
ACTIVIDAD;7/19/2025 18:17;Accion: Compra, Objetivo: Perfil;ALTO;1
ACTIVIDAD;10/29/2025 2:52;Accion: Logout, Objetivo: Sistema;ALTO;2
UBICACION;6/5/2025 22:31;Lat: 40.3609, Lon: -3.3653;BAJO;1
UBICACION;8/6/2025 22:21;Lat: 39.4648, Lon: -8.0918;ALTO;3
ACTIVIDAD;1/15/2026 1:48;Accion: Login, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;2/20/2026 2:38;Accion: Logout, Objetivo: Perfil;BAJO;2
ACTIVIDAD;12/16/2025 1:06;Accion: Compra, Objetivo: Perfil;BAJO;2
UBICACION;12/2/2025 11:30;Lat: 42.1710, Lon: 0.9084;ALTO;2
UBICACION;4/24/2026 17:36;Lat: 39.7024, Lon: -5.7984;BAJO;3
UBICACION;12/22/2025 19:54;Lat: 36.4975, Lon: 0.2483;MEDIO;2
UBICACION;4/13/2026 8:58;Lat: 41.3751, Lon: -2.7530;BAJO;1
UBICACION;2/21/2026 1:52;Lat: 37.3452, Lon: -7.9739;BAJO;3
ACTIVIDAD;2/21/2026 19:26;Accion: Logout, Objetivo: Producto;BAJO;1
UBICACION;4/10/2026 5:57;Lat: 37.4321, Lon: 1.5615;BAJO;2
ACTIVIDAD;5/2/2026 8:01;Accion: Login, Objetivo: Sistema;MEDIO;2
ACTIVIDAD;11/17/2025 0:44;Accion: Busqueda, Objetivo: Producto;ALTO;3
UBICACION;10/2/2025 18:44;Lat: 39.9716, Lon: -8.9344;MEDIO;2
ACTIVIDAD;1/7/2026 10:38;Accion: Login, Objetivo: Sistema;BAJO;1
UBICACION;9/27/2025 21:16;Lat: 37.1066, Lon: -3.4719;ALTO;1
UBICACION;8/27/2025 22:08;Lat: 38.5524, Lon: -0.6965;BAJO;2
UBICACION;1/11/2026 6:32;Lat: 37.9638, Lon: 1.7876;MEDIO;3
UBICACION;9/9/2025 20:33;Lat: 41.4729, Lon: 2.6312;ALTO;2
UBICACION;9/25/2025 23:53;Lat: 38.1394, Lon: 1.7502;BAJO;2
UBICACION;1/10/2026 13:35;Lat: 40.9426, Lon: -8.7326;BAJO;1
ACTIVIDAD;4/12/2026 8:35;Accion: Login, Objetivo: Sistema;ALTO;3
ACTIVIDAD;1/10/2026 7:49;Accion: Busqueda, Objetivo: Sistema;ALTO;3
ACTIVIDAD;4/23/2026 13:18;Accion: Compra, Objetivo: Sistema;BAJO;2
UBICACION;1/29/2026 23:55;Lat: 36.9206, Lon: -2.9275;MEDIO;1
UBICACION;2/19/2026 2:42;Lat: 38.6433, Lon: -2.6004;BAJO;2
ACTIVIDAD;6/13/2025 19:59;Accion: Logout, Objetivo: Sistema;ALTO;1
UBICACION;6/14/2025 14:30;Lat: 41.7941, Lon: -4.7290;MEDIO;1
UBICACION;6/1/2025 0:05;Lat: 38.2797, Lon: -6.5641;MEDIO;2
ACTIVIDAD;1/1/2026 15:32;Accion: Compra, Objetivo: Perfil;BAJO;1
UBICACION;7/13/2025 1:21;Lat: 36.6695, Lon: -7.9131;MEDIO;2
ACTIVIDAD;5/27/2025 21:10;Accion: Logout, Objetivo: Producto;BAJO;2
ACTIVIDAD;12/4/2025 13:24;Accion: Login, Objetivo: Sistema;MEDIO;1
UBICACION;8/13/2025 7:03;Lat: 41.0694, Lon: -3.6052;BAJO;2
ACTIVIDAD;11/7/2025 15:54;Accion: Logout, Objetivo: Sistema;MEDIO;2
UBICACION;10/30/2025 18:07;Lat: 39.1376, Lon: -6.3731;MEDIO;2
ACTIVIDAD;6/28/2025 13:34;Accion: Busqueda, Objetivo: Producto;ALTO;3
UBICACION;7/22/2025 6:53;Lat: 38.6035, Lon: 2.3227;BAJO;3
UBICACION;9/4/2025 8:48;Lat: 37.2449, Lon: 1.9555;MEDIO;2
UBICACION;7/26/2025 5:29;Lat: 40.6061, Lon: -2.4392;BAJO;2
UBICACION;12/1/2025 6:38;Lat: 40.8550, Lon: 1.3324;MEDIO;1
UBICACION;12/12/2025 18:37;Lat: 37.0170, Lon: -0.6810;MEDIO;2
ACTIVIDAD;9/5/2025 7:02;Accion: Login, Objetivo: Perfil;ALTO;1
UBICACION;10/23/2025 10:39;Lat: 40.7315, Lon: -5.4770;BAJO;1
UBICACION;3/27/2026 12:33;Lat: 36.3087, Lon: -3.6954;BAJO;3
ACTIVIDAD;10/6/2025 1:00;Accion: Logout, Objetivo: Producto;BAJO;1
UBICACION;12/18/2025 10:50;Lat: 39.4014, Lon: 0.0902;BAJO;2
ACTIVIDAD;6/25/2025 13:15;Accion: Logout, Objetivo: Producto;MEDIO;2
UBICACION;11/28/2025 3:32;Lat: 41.4249, Lon: -8.3886;BAJO;3
ACTIVIDAD;4/1/2026 6:29;Accion: Busqueda, Objetivo: Perfil;ALTO;1
ACTIVIDAD;3/24/2026 1:45;Accion: Compra, Objetivo: Perfil;BAJO;2
UBICACION;11/23/2025 0:07;Lat: 41.0756, Lon: -4.2154;MEDIO;2
UBICACION;12/8/2025 23:02;Lat: 36.7268, Lon: -6.9361;BAJO;1
UBICACION;1/3/2026 6:23;Lat: 36.8260, Lon: -0.5890;MEDIO;2
UBICACION;9/6/2025 4:40;Lat: 40.4617, Lon: 0.8964;MEDIO;3
ACTIVIDAD;8/17/2025 10:39;Accion: Compra, Objetivo: Perfil;BAJO;2
ACTIVIDAD;3/16/2026 5:16;Accion: Busqueda, Objetivo: Sistema;ALTO;2
ACTIVIDAD;10/13/2025 1:12;Accion: Login, Objetivo: Sistema;ALTO;3
ACTIVIDAD;12/3/2025 11:29;Accion: Busqueda, Objetivo: Perfil;BAJO;2
UBICACION;4/6/2026 0:00;Lat: 40.2409, Lon: -7.7525;MEDIO;3
ACTIVIDAD;9/13/2025 8:03;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;3/14/2026 6:17;Lat: 37.2771, Lon: -8.9310;ALTO;2
UBICACION;3/3/2026 3:26;Lat: 40.5015, Lon: -3.6551;ALTO;1
ACTIVIDAD;3/24/2026 7:38;Accion: Compra, Objetivo: Producto;MEDIO;1
UBICACION;7/6/2025 16:48;Lat: 42.7784, Lon: 1.5978;MEDIO;1
ACTIVIDAD;9/1/2025 8:17;Accion: Busqueda, Objetivo: Producto;BAJO;1
UBICACION;10/16/2025 16:12;Lat: 38.2977, Lon: -8.9811;BAJO;1
ACTIVIDAD;9/29/2025 18:42;Accion: Logout, Objetivo: Sistema;BAJO;3
ACTIVIDAD;7/10/2025 21:51;Accion: Logout, Objetivo: Perfil;ALTO;1
ACTIVIDAD;3/14/2026 21:01;Accion: Login, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;3/10/2026 10:03;Accion: Login, Objetivo: Producto;ALTO;2
UBICACION;10/14/2025 21:04;Lat: 42.4620, Lon: -7.0376;ALTO;1
ACTIVIDAD;7/16/2025 2:48;Accion: Compra, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;1/14/2026 10:43;Accion: Login, Objetivo: Perfil;MEDIO;2
UBICACION;1/3/2026 3:46;Lat: 41.4436, Lon: -8.8183;ALTO;3
ACTIVIDAD;4/25/2026 3:08;Accion: Logout, Objetivo: Perfil;BAJO;2
ACTIVIDAD;5/3/2026 1:53;Accion: Login, Objetivo: Sistema;ALTO;3
ACTIVIDAD;11/2/2025 12:08;Accion: Logout, Objetivo: Producto;ALTO;3
ACTIVIDAD;4/6/2026 15:32;Accion: Login, Objetivo: Sistema;MEDIO;1
UBICACION;4/8/2026 14:45;Lat: 40.5024, Lon: -3.9056;MEDIO;2
ACTIVIDAD;4/20/2026 4:09;Accion: Compra, Objetivo: Producto;BAJO;3
UBICACION;9/11/2025 6:00;Lat: 38.8199, Lon: -3.6150;MEDIO;3
ACTIVIDAD;11/1/2025 15:49;Accion: Busqueda, Objetivo: Producto;MEDIO;2
UBICACION;5/24/2025 5:49;Lat: 37.6788, Lon: -8.2078;MEDIO;3
ACTIVIDAD;3/25/2026 9:44;Accion: Login, Objetivo: Sistema;BAJO;1
UBICACION;5/7/2026 18:44;Lat: 37.7506, Lon: -2.6846;BAJO;1
UBICACION;11/20/2025 20:50;Lat: 38.9069, Lon: -8.2401;MEDIO;1
ACTIVIDAD;10/10/2025 11:46;Accion: Busqueda, Objetivo: Producto;ALTO;2
ACTIVIDAD;5/2/2026 10:14;Accion: Busqueda, Objetivo: Sistema;ALTO;1
ACTIVIDAD;1/5/2026 8:46;Accion: Login, Objetivo: Perfil;BAJO;1
ACTIVIDAD;3/15/2026 2:27;Accion: Compra, Objetivo: Perfil;ALTO;2
ACTIVIDAD;10/10/2025 2:08;Accion: Busqueda, Objetivo: Perfil;MEDIO;2
ACTIVIDAD;2/7/2026 10:00;Accion: Busqueda, Objetivo: Sistema;ALTO;1
UBICACION;2/16/2026 1:02;Lat: 36.8638, Lon: 0.2712;BAJO;1
ACTIVIDAD;9/22/2025 15:28;Accion: Busqueda, Objetivo: Producto;MEDIO;3
ACTIVIDAD;9/14/2025 17:26;Accion: Logout, Objetivo: Sistema;ALTO;1
UBICACION;6/28/2025 6:46;Lat: 36.5442, Lon: -3.6997;BAJO;3
UBICACION;5/12/2026 2:39;Lat: 38.4613, Lon: -2.6205;BAJO;2
UBICACION;7/9/2025 22:58;Lat: 38.4534, Lon: -0.6392;ALTO;2
UBICACION;4/29/2026 5:11;Lat: 41.4686, Lon: -4.6344;BAJO;1
UBICACION;1/1/2026 17:03;Lat: 39.8676, Lon: -0.7437;BAJO;1
UBICACION;11/20/2025 15:58;Lat: 42.8745, Lon: 2.4319;MEDIO;2
UBICACION;6/3/2025 0:51;Lat: 42.3220, Lon: -8.5392;BAJO;2
ACTIVIDAD;10/6/2025 12:07;Accion: Compra, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;1/19/2026 8:26;Accion: Busqueda, Objetivo: Sistema;ALTO;2
ACTIVIDAD;1/4/2026 20:01;Accion: Compra, Objetivo: Sistema;BAJO;3
UBICACION;5/20/2025 9:57;Lat: 41.6589, Lon: -2.5872;MEDIO;2
UBICACION;6/23/2025 4:37;Lat: 42.8897, Lon: -5.4819;BAJO;1
UBICACION;10/15/2025 12:04;Lat: 38.7004, Lon: -6.5222;BAJO;1
ACTIVIDAD;9/17/2025 20:58;Accion: Login, Objetivo: Perfil;MEDIO;1
UBICACION;2/17/2026 9:48;Lat: 40.7777, Lon: 0.8291;MEDIO;3
ACTIVIDAD;6/9/2025 7:15;Accion: Busqueda, Objetivo: Perfil;ALTO;2
UBICACION;4/29/2026 21:45;Lat: 40.7606, Lon: -1.9726;ALTO;1
ACTIVIDAD;6/21/2025 2:58;Accion: Busqueda, Objetivo: Sistema;BAJO;1
UBICACION;5/17/2025 16:44;Lat: 38.3711, Lon: -0.5320;ALTO;3
UBICACION;3/21/2026 23:48;Lat: 41.4008, Lon: -6.8576;ALTO;3
UBICACION;8/14/2025 22:00;Lat: 38.5391, Lon: -2.6323;MEDIO;2
UBICACION;10/28/2025 9:10;Lat: 36.9960, Lon: 2.8792;ALTO;2
UBICACION;5/2/2026 6:06;Lat: 42.8836, Lon: 2.4695;BAJO;2
UBICACION;9/29/2025 8:53;Lat: 39.6512, Lon: -2.0226;BAJO;1
ACTIVIDAD;2/23/2026 8:51;Accion: Busqueda, Objetivo: Sistema;BAJO;3
UBICACION;9/9/2025 17:56;Lat: 39.4026, Lon: -2.8192;BAJO;1
UBICACION;9/4/2025 22:57;Lat: 39.5739, Lon: -6.3774;ALTO;1
UBICACION;7/9/2025 0:35;Lat: 39.7495, Lon: -2.4057;BAJO;3
UBICACION;8/6/2025 19:32;Lat: 40.6057, Lon: 2.7331;BAJO;1
ACTIVIDAD;1/15/2026 11:39;Accion: Login, Objetivo: Producto;BAJO;2
ACTIVIDAD;7/7/2025 16:44;Accion: Logout, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;7/31/2025 17:02;Accion: Logout, Objetivo: Producto;BAJO;1
ACTIVIDAD;4/3/2026 2:00;Accion: Login, Objetivo: Sistema;ALTO;2
UBICACION;9/22/2025 8:52;Lat: 41.3882, Lon: 0.4884;ALTO;1
ACTIVIDAD;3/4/2026 23:03;Accion: Login, Objetivo: Perfil;BAJO;1
ACTIVIDAD;11/1/2025 17:31;Accion: Busqueda, Objetivo: Perfil;BAJO;2
ACTIVIDAD;10/3/2025 19:56;Accion: Logout, Objetivo: Perfil;ALTO;1
UBICACION;8/30/2025 2:07;Lat: 42.4030, Lon: -8.1970;BAJO;3
UBICACION;8/4/2025 23:24;Lat: 40.4436, Lon: -8.8050;ALTO;3
ACTIVIDAD;6/2/2025 22:48;Accion: Compra, Objetivo: Sistema;BAJO;3
ACTIVIDAD;9/24/2025 15:21;Accion: Busqueda, Objetivo: Perfil;MEDIO;3
UBICACION;8/1/2025 0:46;Lat: 36.9857, Lon: -2.6119;MEDIO;1
UBICACION;12/3/2025 10:11;Lat: 42.6827, Lon: -3.1478;BAJO;1
UBICACION;1/6/2026 13:44;Lat: 41.5329, Lon: 1.8340;ALTO;2
UBICACION;5/5/2026 10:56;Lat: 37.7940, Lon: 2.7143;BAJO;1
ACTIVIDAD;4/5/2026 19:20;Accion: Login, Objetivo: Sistema;BAJO;3
UBICACION;6/23/2025 20:58;Lat: 36.2092, Lon: -0.5516;BAJO;2
ACTIVIDAD;5/16/2025 7:21;Accion: Login, Objetivo: Perfil;MEDIO;3
UBICACION;3/1/2026 19:21;Lat: 36.9118, Lon: -6.1287;MEDIO;3
ACTIVIDAD;8/25/2025 12:19;Accion: Login, Objetivo: Sistema;MEDIO;1
ACTIVIDAD;6/20/2025 16:24;Accion: Logout, Objetivo: Sistema;BAJO;3
UBICACION;2/23/2026 5:25;Lat: 38.8887, Lon: 0.1223;BAJO;3
ACTIVIDAD;11/8/2025 15:51;Accion: Busqueda, Objetivo: Producto;BAJO;1
ACTIVIDAD;9/11/2025 15:30;Accion: Login, Objetivo: Producto;BAJO;1
UBICACION;1/8/2026 19:13;Lat: 40.6227, Lon: -0.5047;BAJO;2
UBICACION;8/10/2025 8:42;Lat: 40.5894, Lon: 0.4470;ALTO;2
UBICACION;4/5/2026 6:28;Lat: 39.7932, Lon: 2.8272;BAJO;2
ACTIVIDAD;4/6/2026 23:56;Accion: Compra, Objetivo: Producto;MEDIO;2
UBICACION;12/17/2025 3:34;Lat: 39.4248, Lon: 0.0723;BAJO;3
UBICACION;9/3/2025 20:28;Lat: 41.1579, Lon: -0.0442;ALTO;3
ACTIVIDAD;3/22/2026 11:17;Accion: Compra, Objetivo: Sistema;ALTO;2
UBICACION;12/22/2025 23:11;Lat: 39.2350, Lon: 2.4373;ALTO;3
ACTIVIDAD;11/22/2025 12:20;Accion: Login, Objetivo: Sistema;BAJO;1
ACTIVIDAD;8/26/2025 2:25;Accion: Busqueda, Objetivo: Producto;ALTO;1
ACTIVIDAD;8/4/2025 12:32;Accion: Logout, Objetivo: Perfil;MEDIO;2
UBICACION;9/2/2025 15:13;Lat: 36.0046, Lon: -8.7312;BAJO;2
UBICACION;8/21/2025 2:37;Lat: 36.0053, Lon: -0.2750;BAJO;2
UBICACION;11/19/2025 14:57;Lat: 38.8702, Lon: -3.8172;BAJO;3
ACTIVIDAD;7/29/2025 17:25;Accion: Login, Objetivo: Sistema;ALTO;1
ACTIVIDAD;5/7/2026 17:02;Accion: Login, Objetivo: Perfil;MEDIO;3
ACTIVIDAD;2/21/2026 12:43;Accion: Compra, Objetivo: Sistema;MEDIO;3
UBICACION;1/15/2026 10:55;Lat: 38.1426, Lon: -5.9141;MEDIO;1
UBICACION;7/6/2025 20:06;Lat: 39.9774, Lon: 2.3959;MEDIO;1
UBICACION;8/25/2025 19:19;Lat: 39.7492, Lon: -5.4210;ALTO;3
UBICACION;6/27/2025 23:16;Lat: 40.5536, Lon: 2.5742;MEDIO;1
ACTIVIDAD;10/11/2025 3:41;Accion: Login, Objetivo: Producto;MEDIO;3
ACTIVIDAD;8/19/2025 23:41;Accion: Busqueda, Objetivo: Perfil;BAJO;2
ACTIVIDAD;1/14/2026 23:20;Accion: Login, Objetivo: Producto;ALTO;1
ACTIVIDAD;12/7/2025 20:50;Accion: Busqueda, Objetivo: Producto;MEDIO;3
ACTIVIDAD;11/13/2025 18:23;Accion: Compra, Objetivo: Perfil;MEDIO;1
UBICACION;1/9/2026 12:46;Lat: 37.9036, Lon: 1.0659;MEDIO;3
UBICACION;1/16/2026 18:07;Lat: 37.4249, Lon: -2.2780;ALTO;2
ACTIVIDAD;9/28/2025 9:00;Accion: Logout, Objetivo: Perfil;ALTO;2
ACTIVIDAD;11/26/2025 6:30;Accion: Compra, Objetivo: Sistema;BAJO;2
UBICACION;4/17/2026 20:57;Lat: 42.9930, Lon: -4.6383;ALTO;2
ACTIVIDAD;12/10/2025 22:54;Accion: Logout, Objetivo: Sistema;ALTO;1
ACTIVIDAD;8/10/2025 18:57;Accion: Login, Objetivo: Perfil;MEDIO;1
UBICACION;2/8/2026 12:14;Lat: 38.0086, Lon: -5.7499;BAJO;1
ACTIVIDAD;3/5/2026 1:28;Accion: Compra, Objetivo: Sistema;MEDIO;2
UBICACION;4/27/2026 18:11;Lat: 36.3288, Lon: -2.6569;MEDIO;1
ACTIVIDAD;11/22/2025 9:51;Accion: Login, Objetivo: Perfil;ALTO;2
ACTIVIDAD;2/18/2026 20:49;Accion: Busqueda, Objetivo: Producto;MEDIO;2
ACTIVIDAD;10/17/2025 0:33;Accion: Login, Objetivo: Sistema;BAJO;1
UBICACION;10/4/2025 19:20;Lat: 39.6701, Lon: -4.1524;ALTO;1
UBICACION;5/19/2025 9:26;Lat: 40.7664, Lon: -7.1653;BAJO;2
ACTIVIDAD;12/11/2025 16:49;Accion: Logout, Objetivo: Perfil;BAJO;3
UBICACION;12/2/2025 8:40;Lat: 40.5957, Lon: -8.7997;ALTO;2
ACTIVIDAD;11/15/2025 18:30;Accion: Busqueda, Objetivo: Perfil;ALTO;1
ACTIVIDAD;4/16/2026 20:37;Accion: Login, Objetivo: Producto;MEDIO;2
ACTIVIDAD;1/24/2026 22:55;Accion: Busqueda, Objetivo: Sistema;ALTO;2
ACTIVIDAD;7/28/2025 14:08;Accion: Busqueda, Objetivo: Producto;ALTO;2
ACTIVIDAD;2/28/2026 20:05;Accion: Busqueda, Objetivo: Producto;BAJO;3
ACTIVIDAD;3/29/2026 18:39;Accion: Compra, Objetivo: Perfil;ALTO;2
UBICACION;4/2/2026 21:29;Lat: 36.4661, Lon: -6.0503;BAJO;1
ACTIVIDAD;11/8/2025 9:54;Accion: Login, Objetivo: Sistema;ALTO;3
UBICACION;4/6/2026 12:49;Lat: 37.5152, Lon: -3.0452;BAJO;3
ACTIVIDAD;4/22/2026 16:19;Accion: Busqueda, Objetivo: Producto;BAJO;3
UBICACION;7/8/2025 21:04;Lat: 42.2933, Lon: 1.3256;MEDIO;2
UBICACION;1/7/2026 5:25;Lat: 41.4725, Lon: 1.6512;ALTO;1
UBICACION;9/6/2025 4:34;Lat: 38.3042, Lon: 0.8467;ALTO;1
ACTIVIDAD;2/11/2026 12:29;Accion: Login, Objetivo: Producto;BAJO;2
ACTIVIDAD;7/31/2025 19:22;Accion: Compra, Objetivo: Perfil;ALTO;3
ACTIVIDAD;7/11/2025 10:31;Accion: Busqueda, Objetivo: Producto;ALTO;3
ACTIVIDAD;10/16/2025 0:53;Accion: Login, Objetivo: Perfil;ALTO;1
UBICACION;1/31/2026 1:47;Lat: 37.8104, Lon: -3.2260;MEDIO;3
ACTIVIDAD;6/1/2025 16:48;Accion: Compra, Objetivo: Sistema;BAJO;1
UBICACION;7/11/2025 16:03;Lat: 38.0591, Lon: -4.6991;MEDIO;2
UBICACION;5/30/2025 13:03;Lat: 41.5558, Lon: 2.1600;ALTO;1
ACTIVIDAD;10/15/2025 5:12;Accion: Login, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;12/16/2025 22:43;Accion: Logout, Objetivo: Perfil;ALTO;2
UBICACION;8/21/2025 12:11;Lat: 41.9539, Lon: -7.7329;ALTO;1
UBICACION;4/23/2026 15:36;Lat: 36.6261, Lon: -5.3268;ALTO;2
UBICACION;5/17/2025 5:23;Lat: 39.4695, Lon: -5.9460;MEDIO;1
UBICACION;2/15/2026 23:15;Lat: 42.1647, Lon: -6.8965;ALTO;3
UBICACION;12/11/2025 23:16;Lat: 40.8258, Lon: -0.9044;BAJO;2
ACTIVIDAD;10/21/2025 16:38;Accion: Compra, Objetivo: Producto;ALTO;2
ACTIVIDAD;11/18/2025 11:13;Accion: Compra, Objetivo: Sistema;BAJO;1
UBICACION;8/30/2025 23:57;Lat: 37.5298, Lon: -0.5042;MEDIO;3
UBICACION;2/17/2026 18:02;Lat: 42.0072, Lon: -1.6465;MEDIO;1
UBICACION;1/7/2026 16:08;Lat: 36.4330, Lon: -0.0903;BAJO;1
UBICACION;2/17/2026 20:41;Lat: 42.5322, Lon: -6.0076;MEDIO;3
ACTIVIDAD;9/13/2025 11:17;Accion: Busqueda, Objetivo: Sistema;BAJO;2
ACTIVIDAD;6/22/2025 23:59;Accion: Logout, Objetivo: Sistema;MEDIO;3
UBICACION;8/12/2025 3:21;Lat: 41.1490, Lon: -7.4426;MEDIO;1
UBICACION;9/23/2025 14:25;Lat: 36.6908, Lon: -6.6935;MEDIO;3
ACTIVIDAD;5/24/2025 10:06;Accion: Login, Objetivo: Perfil;MEDIO;2
UBICACION;4/8/2026 18:40;Lat: 38.6992, Lon: -5.6600;ALTO;2
ACTIVIDAD;2/11/2026 22:00;Accion: Busqueda, Objetivo: Producto;MEDIO;1
ACTIVIDAD;5/19/2025 6:05;Accion: Login, Objetivo: Producto;MEDIO;1
ACTIVIDAD;11/4/2025 18:00;Accion: Busqueda, Objetivo: Perfil;MEDIO;1
ACTIVIDAD;1/20/2026 14:32;Accion: Compra, Objetivo: Sistema;MEDIO;3
ACTIVIDAD;12/24/2025 5:06;Accion: Login, Objetivo: Producto;BAJO;3
ACTIVIDAD;8/7/2025 17:22;Accion: Busqueda, Objetivo: Sistema;MEDIO;3
UBICACION;1/20/2026 11:54;Lat: 37.0989, Lon: 0.0211;MEDIO;1
UBICACION;7/14/2025 22:50;Lat: 40.3570, Lon: -8.8702;ALTO;1
ACTIVIDAD;5/10/2026 15:12;Accion: Logout, Objetivo: Sistema;ALTO;2
UBICACION;2/10/2026 20:11;Lat: 42.7668, Lon: 0.2055;MEDIO;2
ACTIVIDAD;4/28/2026 21:11;Accion: Compra, Objetivo: Sistema;ALTO;1
