tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
ACTIVIDAD;2026-03-18 21:42:45;Accion: Visualizacion_YouTube, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2025-09-22 16:02:13;Accion: Busqueda_Web, Objetivo: Video_Recomendado;MEDIO;1
ACTIVIDAD;2025-08-19 22:23:03;Accion: Pago_GPay, Objetivo: Termino_Busqueda;ALTO;1
ACTIVIDAD;2025-05-30 12:06:16;Accion: Autocompletado, Objetivo: Billete_Avion;BAJO;1
UBICACION;2026-03-02 12:23:31;Lat: 41.6909, Lon: -3.8938;ALTO;1
UBICACION;2025-06-29 00:54:33;Lat: 41.6767, Lon: 0.9757;ALTO;1
ACTIVIDAD;2025-05-29 06:38:52;Accion: Pago_GPay, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2025-10-09 09:32:34;Accion: Pago_GPay, Objetivo: Billete_Avion;ALTO;1
UBICACION;2025-08-29 04:40:37;Lat: 41.9491, Lon: 2.9725;ALTO;1
UBICACION;2025-10-12 03:22:16;Lat: 41.3429, Lon: 1.0815;MEDIO;1
UBICACION;2025-12-05 04:54:08;Lat: 38.7230, Lon: -3.6104;ALTO;1
UBICACION;2026-05-16 08:41:32;Lat: 40.8422, Lon: -4.0946;BAJO;1
ACTIVIDAD;2025-11-11 05:27:34;Accion: Telemetria_Android, Objetivo: Recibo_Compra;MEDIO;1
ACTIVIDAD;2026-02-01 19:13:04;Accion: Visualizacion_YouTube, Objetivo: Termino_Busqueda;BAJO;1
ACTIVIDAD;2025-06-01 03:41:28;Accion: Comando_Assistant, Objetivo: Direccion_IP;BAJO;1
UBICACION;2025-12-02 17:59:33;Lat: 41.5343, Lon: -4.5251;BAJO;1
ACTIVIDAD;2025-07-18 12:43:06;Accion: Telemetria_Android, Objetivo: Termino_Busqueda;ALTO;1
UBICACION;2025-11-12 00:00:15;Lat: 39.6413, Lon: -2.5849;ALTO;1
ACTIVIDAD;2025-06-18 21:06:34;Accion: Pago_GPay, Objetivo: Historial_Navegacion;ALTO;1
UBICACION;2026-05-13 13:56:30;Lat: 38.6238, Lon: 1.8348;BAJO;1
ACTIVIDAD;2026-01-06 13:44:57;Accion: Pago_GPay, Objetivo: Altavoz_Nest;ALTO;1
UBICACION;2026-01-27 06:40:14;Lat: 37.6159, Lon: -6.0322;MEDIO;1
UBICACION;2025-05-28 04:41:49;Lat: 40.9829, Lon: -7.9138;MEDIO;1
ACTIVIDAD;2026-02-21 19:02:21;Accion: Autocompletado, Objetivo: Historial_Navegacion;BAJO;1
UBICACION;2025-12-03 00:45:14;Lat: 40.2769, Lon: -1.0390;ALTO;1
UBICACION;2025-05-28 02:38:57;Lat: 41.6091, Lon: -6.3458;MEDIO;1
ACTIVIDAD;2026-03-15 16:36:51;Accion: Pago_GPay, Objetivo: Altavoz_Nest;MEDIO;1
UBICACION;2025-10-13 21:03:15;Lat: 42.3207, Lon: -7.3437;ALTO;1
ACTIVIDAD;2026-04-05 21:44:10;Accion: Visualizacion_YouTube, Objetivo: Estadisticas_Bateria;BAJO;1
ACTIVIDAD;2026-04-22 05:17:24;Accion: Ruta_Maps, Objetivo: Altavoz_Nest;BAJO;1
ACTIVIDAD;2025-08-04 11:23:16;Accion: Comando_Assistant, Objetivo: Direccion_IP;ALTO;1
ACTIVIDAD;2025-09-11 15:00:40;Accion: Pago_GPay, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2025-09-09 05:12:06;Lat: 41.9986, Lon: -7.2183;BAJO;1
ACTIVIDAD;2026-05-06 07:11:52;Accion: Pago_GPay, Objetivo: Historial_Ubicaciones;BAJO;1
UBICACION;2025-12-16 02:29:27;Lat: 40.2420, Lon: -5.5907;BAJO;1
UBICACION;2025-11-10 01:30:57;Lat: 37.5978, Lon: -7.3308;MEDIO;1
UBICACION;2026-04-01 01:02:34;Lat: 40.0260, Lon: -4.2118;BAJO;1
UBICACION;2025-11-12 20:03:10;Lat: 38.1959, Lon: -3.0134;ALTO;1
UBICACION;2026-03-12 01:32:15;Lat: 37.4400, Lon: 2.6333;ALTO;1
ACTIVIDAD;2026-05-02 16:17:49;Accion: Sincronizacion_Chrome, Objetivo: Historial_Ubicaciones;BAJO;1
UBICACION;2025-07-08 23:18:03;Lat: 40.8174, Lon: -5.1663;MEDIO;1
ACTIVIDAD;2025-11-03 04:40:18;Accion: Comando_Assistant, Objetivo: Altavoz_Nest;BAJO;1
ACTIVIDAD;2025-06-03 01:43:51;Accion: Telemetria_Android, Objetivo: Direccion_IP;ALTO;1
UBICACION;2025-08-11 13:22:48;Lat: 41.1800, Lon: -6.9721;BAJO;1
UBICACION;2026-05-07 23:08:28;Lat: 37.8904, Lon: 0.7602;MEDIO;1
UBICACION;2025-10-01 15:08:50;Lat: 37.6239, Lon: -6.3321;MEDIO;1
UBICACION;2026-01-31 20:44:23;Lat: 39.3727, Lon: -3.5783;MEDIO;1
ACTIVIDAD;2025-07-08 18:20:55;Accion: Telemetria_Android, Objetivo: Termino_Busqueda;ALTO;1
UBICACION;2025-10-22 00:19:20;Lat: 40.5525, Lon: 0.5299;BAJO;1
UBICACION;2026-03-13 13:02:49;Lat: 42.1658, Lon: -5.6984;MEDIO;1
ACTIVIDAD;2026-01-19 03:55:29;Accion: Sincronizacion_Chrome, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2025-12-12 18:53:13;Lat: 41.8864, Lon: -0.7852;MEDIO;1
ACTIVIDAD;2025-08-13 00:48:46;Accion: Telemetria_Android, Objetivo: Estadisticas_Bateria;BAJO;1
ACTIVIDAD;2025-06-23 14:38:24;Accion: Sincronizacion_Chrome, Objetivo: Billete_Avion;ALTO;1
UBICACION;2025-08-03 06:24:18;Lat: 38.6179, Lon: -7.3046;BAJO;1
ACTIVIDAD;2026-05-06 03:34:51;Accion: Busqueda_Web, Objetivo: Altavoz_Nest;BAJO;1
ACTIVIDAD;2026-03-27 23:51:22;Accion: Telemetria_Android, Objetivo: Altavoz_Nest;MEDIO;1
UBICACION;2025-11-09 12:50:08;Lat: 42.3331, Lon: -5.0463;MEDIO;1
ACTIVIDAD;2025-08-18 16:39:48;Accion: Autocompletado, Objetivo: Estadisticas_Bateria;BAJO;1
ACTIVIDAD;2025-10-26 21:48:31;Accion: Visualizacion_YouTube, Objetivo: Recibo_Compra;MEDIO;1
ACTIVIDAD;2025-07-29 03:59:12;Accion: Escaneo_Gmail, Objetivo: Termino_Busqueda;BAJO;1
UBICACION;2025-12-08 06:19:54;Lat: 39.7017, Lon: -0.0058;ALTO;1
UBICACION;2025-06-08 18:41:23;Lat: 37.3516, Lon: 1.6972;BAJO;1
ACTIVIDAD;2026-02-02 21:42:10;Accion: Telemetria_Android, Objetivo: Direccion_IP;MEDIO;1
ACTIVIDAD;2026-05-09 10:25:02;Accion: Sincronizacion_Chrome, Objetivo: Billete_Avion;MEDIO;1
UBICACION;2026-01-12 06:41:27;Lat: 41.1122, Lon: -4.7854;MEDIO;1
ACTIVIDAD;2025-10-29 16:45:12;Accion: Pago_GPay, Objetivo: Altavoz_Nest;BAJO;1
ACTIVIDAD;2025-10-17 01:19:43;Accion: Ruta_Maps, Objetivo: Direccion_IP;ALTO;1
ACTIVIDAD;2025-06-19 16:52:26;Accion: Autocompletado, Objetivo: Estadisticas_Bateria;BAJO;1
UBICACION;2026-04-17 01:31:58;Lat: 37.8930, Lon: 2.6552;ALTO;1
ACTIVIDAD;2025-08-04 19:38:35;Accion: Sincronizacion_Chrome, Objetivo: Historial_Navegacion;BAJO;1
ACTIVIDAD;2025-10-27 04:32:44;Accion: Sincronizacion_Chrome, Objetivo: Billete_Avion;BAJO;1
UBICACION;2026-05-05 15:45:39;Lat: 38.6250, Lon: 0.2368;MEDIO;1
ACTIVIDAD;2026-03-07 06:44:54;Accion: Telemetria_Android, Objetivo: Billete_Avion;MEDIO;1
ACTIVIDAD;2025-09-22 07:20:55;Accion: Visualizacion_YouTube, Objetivo: Altavoz_Nest;BAJO;1
UBICACION;2025-06-26 23:39:41;Lat: 37.6279, Lon: -0.9404;BAJO;1
UBICACION;2026-03-18 14:23:24;Lat: 38.3537, Lon: 0.3386;MEDIO;1
UBICACION;2025-06-29 01:42:38;Lat: 41.3459, Lon: -3.5834;BAJO;1
UBICACION;2026-03-30 12:01:30;Lat: 36.2983, Lon: -8.1946;ALTO;1
UBICACION;2025-09-10 20:00:19;Lat: 37.7310, Lon: -7.1516;ALTO;1
UBICACION;2025-11-09 04:27:32;Lat: 38.8525, Lon: 1.4887;BAJO;1
ACTIVIDAD;2026-04-17 23:19:59;Accion: Escaneo_Gmail, Objetivo: Termino_Busqueda;ALTO;1
ACTIVIDAD;2025-07-12 09:25:47;Accion: Ruta_Maps, Objetivo: Recibo_Compra;ALTO;1
ACTIVIDAD;2025-06-14 19:26:57;Accion: Pago_GPay, Objetivo: Altavoz_Nest;MEDIO;1
UBICACION;2025-11-10 01:00:25;Lat: 40.8252, Lon: 1.1724;BAJO;1
UBICACION;2025-11-15 22:26:45;Lat: 42.8757, Lon: -2.1045;ALTO;1
ACTIVIDAD;2025-07-28 01:22:55;Accion: Autocompletado, Objetivo: Historial_Ubicaciones;ALTO;1
ACTIVIDAD;2026-01-05 14:16:46;Accion: Pago_GPay, Objetivo: Recibo_Compra;ALTO;1
UBICACION;2025-09-13 21:00:29;Lat: 36.1138, Lon: -2.1676;MEDIO;1
ACTIVIDAD;2026-04-10 03:08:26;Accion: Busqueda_Web, Objetivo: Termino_Busqueda;BAJO;1
UBICACION;2026-02-01 21:27:45;Lat: 40.0323, Lon: 0.3173;BAJO;1
ACTIVIDAD;2026-01-13 05:20:26;Accion: Escaneo_Gmail, Objetivo: Recibo_Compra;BAJO;1
ACTIVIDAD;2025-06-28 13:55:25;Accion: Visualizacion_YouTube, Objetivo: Direccion_IP;ALTO;1
ACTIVIDAD;2025-11-27 11:30:01;Accion: Busqueda_Web, Objetivo: Billete_Avion;MEDIO;1
ACTIVIDAD;2025-12-24 07:47:39;Accion: Pago_GPay, Objetivo: Direccion_IP;ALTO;1
ACTIVIDAD;2025-09-29 02:05:10;Accion: Visualizacion_YouTube, Objetivo: Video_Recomendado;ALTO;1
ACTIVIDAD;2025-06-14 16:57:56;Accion: Ruta_Maps, Objetivo: Direccion_IP;BAJO;1
ACTIVIDAD;2025-12-07 05:21:07;Accion: Autocompletado, Objetivo: Video_Recomendado;BAJO;1
UBICACION;2025-11-25 14:50:33;Lat: 36.0446, Lon: -4.5098;ALTO;1
ACTIVIDAD;2026-02-09 10:06:53;Accion: Escaneo_Gmail, Objetivo: Recibo_Compra;BAJO;1
UBICACION;2025-07-01 17:15:02;Lat: 36.3790, Lon: -1.7470;ALTO;1
UBICACION;2025-06-14 14:16:08;Lat: 38.6205, Lon: -3.6923;BAJO;1
ACTIVIDAD;2026-04-04 00:32:39;Accion: Busqueda_Web, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2025-09-01 14:11:57;Lat: 37.0789, Lon: 0.3035;MEDIO;1
UBICACION;2025-09-14 20:19:35;Lat: 42.3527, Lon: -5.9266;ALTO;1
ACTIVIDAD;2026-01-08 15:50:34;Accion: Comando_Assistant, Objetivo: Historial_Ubicaciones;ALTO;1
ACTIVIDAD;2026-04-04 08:05:13;Accion: Comando_Assistant, Objetivo: Historial_Navegacion;BAJO;1
UBICACION;2025-07-18 12:30:50;Lat: 40.3531, Lon: -7.0608;MEDIO;1
ACTIVIDAD;2026-03-04 19:23:01;Accion: Escaneo_Gmail, Objetivo: Altavoz_Nest;MEDIO;1
ACTIVIDAD;2025-09-03 19:41:08;Accion: Visualizacion_YouTube, Objetivo: Billete_Avion;MEDIO;1
UBICACION;2025-06-01 23:01:40;Lat: 38.5973, Lon: -7.9194;BAJO;1
ACTIVIDAD;2025-06-01 20:38:33;Accion: Autocompletado, Objetivo: Billete_Avion;MEDIO;1
UBICACION;2025-10-11 20:49:31;Lat: 42.6513, Lon: -2.0742;BAJO;1
UBICACION;2026-04-10 12:05:40;Lat: 40.5685, Lon: 2.8837;ALTO;1
ACTIVIDAD;2025-07-22 16:10:31;Accion: Sincronizacion_Chrome, Objetivo: Termino_Busqueda;ALTO;1
ACTIVIDAD;2026-01-07 11:15:18;Accion: Autocompletado, Objetivo: Direccion_IP;ALTO;1
UBICACION;2026-03-12 13:32:42;Lat: 37.8187, Lon: -1.9480;BAJO;1
ACTIVIDAD;2026-04-14 03:20:48;Accion: Autocompletado, Objetivo: Historial_Ubicaciones;ALTO;1
ACTIVIDAD;2025-09-24 06:48:45;Accion: Autocompletado, Objetivo: Historial_Navegacion;BAJO;1
ACTIVIDAD;2026-02-17 11:13:35;Accion: Autocompletado, Objetivo: Termino_Busqueda;ALTO;1
ACTIVIDAD;2026-01-25 03:30:51;Accion: Autocompletado, Objetivo: Billete_Avion;ALTO;1
ACTIVIDAD;2026-02-11 10:35:30;Accion: Comando_Assistant, Objetivo: Recibo_Compra;MEDIO;1
UBICACION;2025-09-21 18:10:51;Lat: 42.3331, Lon: 1.5930;BAJO;1
UBICACION;2025-11-29 21:42:50;Lat: 39.7171, Lon: 0.7256;BAJO;1
ACTIVIDAD;2026-03-20 03:49:50;Accion: Ruta_Maps, Objetivo: Direccion_IP;BAJO;1
UBICACION;2025-07-03 09:49:41;Lat: 37.2168, Lon: -2.9841;MEDIO;1
ACTIVIDAD;2026-01-07 22:01:19;Accion: Telemetria_Android, Objetivo: Estadisticas_Bateria;ALTO;1
ACTIVIDAD;2025-06-16 17:00:59;Accion: Visualizacion_YouTube, Objetivo: Recibo_Compra;MEDIO;1
UBICACION;2025-10-21 09:30:51;Lat: 42.2794, Lon: -6.3748;ALTO;1
UBICACION;2026-04-17 00:37:47;Lat: 37.6273, Lon: -6.9931;MEDIO;1
ACTIVIDAD;2025-10-23 08:32:21;Accion: Pago_GPay, Objetivo: Direccion_IP;ALTO;1
ACTIVIDAD;2025-09-24 18:57:55;Accion: Visualizacion_YouTube, Objetivo: Altavoz_Nest;ALTO;1
UBICACION;2025-08-07 10:20:19;Lat: 36.4788, Lon: -6.0201;BAJO;1
ACTIVIDAD;2026-05-02 16:45:10;Accion: Pago_GPay, Objetivo: Termino_Busqueda;MEDIO;1
ACTIVIDAD;2026-01-22 12:13:54;Accion: Busqueda_Web, Objetivo: Direccion_IP;ALTO;1
UBICACION;2025-07-28 12:08:49;Lat: 37.6651, Lon: -3.4704;ALTO;1
UBICACION;2025-11-16 22:53:10;Lat: 36.0788, Lon: -7.2906;BAJO;1
UBICACION;2025-09-25 12:52:57;Lat: 42.5723, Lon: 0.2029;ALTO;1
ACTIVIDAD;2025-12-21 09:34:59;Accion: Ruta_Maps, Objetivo: Altavoz_Nest;BAJO;1
UBICACION;2025-06-18 13:10:58;Lat: 42.1776, Lon: -4.6807;ALTO;1
ACTIVIDAD;2025-12-16 23:08:18;Accion: Ruta_Maps, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2025-07-20 13:47:16;Lat: 41.9918, Lon: -3.0873;MEDIO;1
ACTIVIDAD;2025-12-08 20:32:30;Accion: Ruta_Maps, Objetivo: Historial_Navegacion;ALTO;1
ACTIVIDAD;2025-07-18 06:55:11;Accion: Comando_Assistant, Objetivo: Termino_Busqueda;BAJO;1
ACTIVIDAD;2025-06-28 12:38:51;Accion: Comando_Assistant, Objetivo: Termino_Busqueda;ALTO;1
UBICACION;2025-08-09 03:17:53;Lat: 41.3065, Lon: -1.5753;ALTO;1
UBICACION;2026-01-05 01:18:39;Lat: 36.4611, Lon: -5.6084;BAJO;1
UBICACION;2025-12-05 12:13:21;Lat: 40.8635, Lon: -8.5513;BAJO;1
UBICACION;2025-10-02 12:14:09;Lat: 40.9824, Lon: -2.4382;BAJO;1
ACTIVIDAD;2025-11-17 14:02:55;Accion: Escaneo_Gmail, Objetivo: Billete_Avion;BAJO;1
UBICACION;2026-02-11 21:00:51;Lat: 40.0791, Lon: -6.3389;ALTO;1
UBICACION;2025-11-24 04:24:53;Lat: 38.8942, Lon: -6.9308;ALTO;1
ACTIVIDAD;2025-12-26 15:24:12;Accion: Busqueda_Web, Objetivo: Estadisticas_Bateria;BAJO;1
ACTIVIDAD;2025-08-18 12:46:10;Accion: Pago_GPay, Objetivo: Altavoz_Nest;BAJO;1
ACTIVIDAD;2025-05-31 04:28:25;Accion: Sincronizacion_Chrome, Objetivo: Recibo_Compra;ALTO;1
UBICACION;2026-03-15 03:48:41;Lat: 41.1664, Lon: -5.7702;BAJO;1
ACTIVIDAD;2026-03-18 21:51:03;Accion: Busqueda_Web, Objetivo: Video_Recomendado;ALTO;1
ACTIVIDAD;2026-03-19 07:00:30;Accion: Busqueda_Web, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2026-03-27 18:03:41;Lat: 36.1010, Lon: 2.8737;ALTO;1
UBICACION;2025-06-22 04:31:05;Lat: 41.6379, Lon: -5.1921;BAJO;1
ACTIVIDAD;2026-02-20 00:56:15;Accion: Comando_Assistant, Objetivo: Historial_Ubicaciones;MEDIO;1
ACTIVIDAD;2025-10-31 04:48:17;Accion: Pago_GPay, Objetivo: Billete_Avion;MEDIO;1
UBICACION;2026-04-05 01:04:39;Lat: 39.0647, Lon: -6.9829;BAJO;1
UBICACION;2025-12-21 07:46:22;Lat: 40.1327, Lon: 1.8294;ALTO;1
UBICACION;2025-11-11 20:57:56;Lat: 40.6341, Lon: -2.5107;ALTO;1
ACTIVIDAD;2026-01-26 11:55:08;Accion: Visualizacion_YouTube, Objetivo: Altavoz_Nest;MEDIO;1
ACTIVIDAD;2026-01-05 19:12:45;Accion: Sincronizacion_Chrome, Objetivo: Video_Recomendado;BAJO;1
ACTIVIDAD;2025-12-04 22:27:12;Accion: Pago_GPay, Objetivo: Historial_Ubicaciones;ALTO;1
ACTIVIDAD;2026-01-22 13:44:13;Accion: Busqueda_Web, Objetivo: Direccion_IP;BAJO;1
UBICACION;2025-11-13 16:46:45;Lat: 36.3100, Lon: -7.4410;BAJO;1
ACTIVIDAD;2025-05-31 18:20:18;Accion: Pago_GPay, Objetivo: Billete_Avion;MEDIO;1
ACTIVIDAD;2026-03-08 16:52:09;Accion: Telemetria_Android, Objetivo: Historial_Ubicaciones;MEDIO;1
ACTIVIDAD;2025-07-24 20:28:12;Accion: Comando_Assistant, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2026-03-01 20:25:39;Accion: Busqueda_Web, Objetivo: Recibo_Compra;ALTO;1
ACTIVIDAD;2026-04-15 23:35:41;Accion: Escaneo_Gmail, Objetivo: Direccion_IP;MEDIO;1
ACTIVIDAD;2025-10-14 05:14:19;Accion: Pago_GPay, Objetivo: Termino_Busqueda;BAJO;1
ACTIVIDAD;2025-10-31 15:54:07;Accion: Pago_GPay, Objetivo: Termino_Busqueda;MEDIO;1
UBICACION;2025-08-07 23:15:59;Lat: 40.9735, Lon: -0.1603;BAJO;1
UBICACION;2025-12-20 20:34:11;Lat: 41.5992, Lon: -0.4910;MEDIO;1
ACTIVIDAD;2025-05-18 13:24:30;Accion: Escaneo_Gmail, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2025-06-08 23:52:07;Accion: Sincronizacion_Chrome, Objetivo: Historial_Navegacion;ALTO;1
UBICACION;2025-08-04 10:42:34;Lat: 38.0468, Lon: -6.2880;BAJO;1
UBICACION;2025-10-20 05:50:30;Lat: 36.5776, Lon: 0.1053;MEDIO;1
UBICACION;2025-06-23 19:21:33;Lat: 37.5788, Lon: -3.3416;BAJO;1
UBICACION;2025-12-23 18:23:39;Lat: 41.8475, Lon: -3.4053;BAJO;1
UBICACION;2025-06-20 22:16:56;Lat: 36.9019, Lon: -6.9822;ALTO;1
ACTIVIDAD;2026-03-04 23:20:00;Accion: Pago_GPay, Objetivo: Billete_Avion;ALTO;1
UBICACION;2025-07-09 09:13:55;Lat: 42.7724, Lon: -8.8426;BAJO;1
UBICACION;2025-07-19 08:10:44;Lat: 36.9299, Lon: 0.1897;BAJO;1
UBICACION;2025-09-28 10:11:34;Lat: 38.8682, Lon: -6.2355;BAJO;1
UBICACION;2025-10-06 10:53:05;Lat: 37.3426, Lon: 2.2260;MEDIO;1
ACTIVIDAD;2026-01-23 15:33:40;Accion: Busqueda_Web, Objetivo: Direccion_IP;BAJO;1
UBICACION;2025-10-17 19:06:19;Lat: 41.1311, Lon: -3.8766;BAJO;1
UBICACION;2026-03-18 21:50:12;Lat: 38.3893, Lon: -3.2673;ALTO;1
ACTIVIDAD;2026-01-05 23:25:14;Accion: Pago_GPay, Objetivo: Billete_Avion;ALTO;1
UBICACION;2025-07-26 02:23:46;Lat: 41.1324, Lon: 1.5919;ALTO;1
ACTIVIDAD;2025-12-21 05:13:41;Accion: Escaneo_Gmail, Objetivo: Historial_Navegacion;ALTO;1
ACTIVIDAD;2026-03-31 05:33:01;Accion: Ruta_Maps, Objetivo: Billete_Avion;ALTO;1
UBICACION;2025-05-23 01:55:58;Lat: 42.4125, Lon: -7.4852;BAJO;1
ACTIVIDAD;2025-09-28 08:31:51;Accion: Telemetria_Android, Objetivo: Estadisticas_Bateria;BAJO;1
UBICACION;2026-03-25 19:23:47;Lat: 39.6597, Lon: 0.0507;ALTO;1
UBICACION;2026-02-02 07:38:47;Lat: 40.9513, Lon: -2.2032;BAJO;1
UBICACION;2026-01-06 05:47:30;Lat: 40.3197, Lon: -2.4728;ALTO;1
ACTIVIDAD;2026-01-11 17:34:30;Accion: Escaneo_Gmail, Objetivo: Video_Recomendado;MEDIO;1
ACTIVIDAD;2026-04-18 11:42:56;Accion: Autocompletado, Objetivo: Termino_Busqueda;MEDIO;1
UBICACION;2025-10-24 10:51:12;Lat: 39.2753, Lon: -4.3945;MEDIO;1
UBICACION;2026-02-05 04:55:13;Lat: 40.8278, Lon: -8.3243;ALTO;1
ACTIVIDAD;2025-11-19 06:57:28;Accion: Escaneo_Gmail, Objetivo: Recibo_Compra;ALTO;1
UBICACION;2025-08-04 17:32:20;Lat: 42.7576, Lon: 1.4967;BAJO;1
ACTIVIDAD;2025-12-03 18:47:08;Accion: Escaneo_Gmail, Objetivo: Direccion_IP;MEDIO;1
ACTIVIDAD;2026-04-10 23:26:25;Accion: Busqueda_Web, Objetivo: Historial_Ubicaciones;ALTO;1
UBICACION;2025-06-13 08:25:33;Lat: 38.2379, Lon: -2.0979;MEDIO;1
UBICACION;2026-05-04 12:41:02;Lat: 40.3495, Lon: -2.3351;ALTO;1
UBICACION;2026-03-30 11:59:47;Lat: 38.5313, Lon: -4.6788;ALTO;1
UBICACION;2025-07-24 00:44:18;Lat: 42.3098, Lon: -8.7403;ALTO;1
UBICACION;2025-07-25 21:26:50;Lat: 42.5610, Lon: -3.3508;ALTO;1
UBICACION;2025-11-24 05:27:35;Lat: 36.2155, Lon: -0.7970;MEDIO;1
ACTIVIDAD;2026-05-12 06:52:23;Accion: Visualizacion_YouTube, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2025-08-29 17:16:11;Accion: Telemetria_Android, Objetivo: Video_Recomendado;ALTO;1
ACTIVIDAD;2025-08-23 22:41:40;Accion: Visualizacion_YouTube, Objetivo: Billete_Avion;BAJO;1
UBICACION;2026-04-09 08:40:57;Lat: 39.1810, Lon: -1.2895;MEDIO;1
ACTIVIDAD;2026-05-06 23:02:57;Accion: Comando_Assistant, Objetivo: Video_Recomendado;BAJO;1
UBICACION;2025-11-09 05:59:59;Lat: 37.8025, Lon: -0.2209;BAJO;1
ACTIVIDAD;2025-06-29 16:41:13;Accion: Sincronizacion_Chrome, Objetivo: Altavoz_Nest;MEDIO;1
UBICACION;2025-08-22 15:54:40;Lat: 39.5549, Lon: -2.1251;MEDIO;1
ACTIVIDAD;2025-06-24 14:32:16;Accion: Busqueda_Web, Objetivo: Altavoz_Nest;BAJO;1
UBICACION;2025-05-26 15:23:16;Lat: 40.9381, Lon: -6.2743;ALTO;1
ACTIVIDAD;2025-10-19 02:26:30;Accion: Sincronizacion_Chrome, Objetivo: Estadisticas_Bateria;ALTO;1
ACTIVIDAD;2025-07-21 02:28:54;Accion: Pago_GPay, Objetivo: Altavoz_Nest;ALTO;1
ACTIVIDAD;2026-03-30 15:16:45;Accion: Pago_GPay, Objetivo: Direccion_IP;MEDIO;1
UBICACION;2026-05-04 03:15:45;Lat: 42.1630, Lon: 2.8850;MEDIO;1
ACTIVIDAD;2025-09-01 06:54:20;Accion: Comando_Assistant, Objetivo: Termino_Busqueda;ALTO;1
UBICACION;2025-12-21 21:17:32;Lat: 38.0619, Lon: -7.6154;ALTO;1
ACTIVIDAD;2025-10-07 14:02:23;Accion: Escaneo_Gmail, Objetivo: Historial_Navegacion;MEDIO;1
UBICACION;2025-10-26 14:36:21;Lat: 41.0593, Lon: 0.4821;BAJO;1
UBICACION;2025-09-09 08:15:16;Lat: 40.6966, Lon: -6.3751;BAJO;1
UBICACION;2026-01-18 22:04:53;Lat: 41.0223, Lon: -1.2389;ALTO;1
ACTIVIDAD;2026-02-06 13:14:46;Accion: Visualizacion_YouTube, Objetivo: Historial_Navegacion;MEDIO;1
ACTIVIDAD;2025-06-20 09:16:56;Accion: Telemetria_Android, Objetivo: Billete_Avion;MEDIO;1
UBICACION;2025-09-29 10:52:30;Lat: 36.8825, Lon: -3.6320;MEDIO;1
ACTIVIDAD;2026-03-05 14:05:08;Accion: Comando_Assistant, Objetivo: Historial_Ubicaciones;MEDIO;1
UBICACION;2025-06-05 16:31:09;Lat: 42.0249, Lon: -8.9989;BAJO;1
ACTIVIDAD;2025-08-13 12:17:54;Accion: Autocompletado, Objetivo: Video_Recomendado;ALTO;1
ACTIVIDAD;2025-12-23 10:12:45;Accion: Busqueda_Web, Objetivo: Historial_Ubicaciones;BAJO;1
UBICACION;2025-11-26 07:10:21;Lat: 39.5820, Lon: -1.0712;MEDIO;1
UBICACION;2025-12-03 04:34:26;Lat: 41.5471, Lon: -7.2038;ALTO;1
UBICACION;2025-12-25 04:22:02;Lat: 39.0003, Lon: -3.5571;ALTO;1
ACTIVIDAD;2025-11-05 20:52:30;Accion: Busqueda_Web, Objetivo: Historial_Ubicaciones;MEDIO;1
ACTIVIDAD;2025-08-11 21:24:29;Accion: Sincronizacion_Chrome, Objetivo: Historial_Navegacion;ALTO;1
ACTIVIDAD;2025-07-09 04:15:04;Accion: Autocompletado, Objetivo: Estadisticas_Bateria;ALTO;1
UBICACION;2025-10-12 20:30:40;Lat: 38.0831, Lon: -8.0098;BAJO;1
ACTIVIDAD;2026-01-28 19:23:13;Accion: Sincronizacion_Chrome, Objetivo: Historial_Navegacion;ALTO;1
ACTIVIDAD;2025-07-09 00:08:14;Accion: Autocompletado, Objetivo: Termino_Busqueda;MEDIO;1
UBICACION;2025-06-14 23:09:17;Lat: 39.3237, Lon: -6.6682;MEDIO;1
ACTIVIDAD;2025-05-25 07:38:57;Accion: Autocompletado, Objetivo: Termino_Busqueda;MEDIO;1
UBICACION;2025-07-25 09:17:10;Lat: 41.0000, Lon: -5.6285;ALTO;1
ACTIVIDAD;2026-03-11 02:27:45;Accion: Autocompletado, Objetivo: Estadisticas_Bateria;ALTO;1
UBICACION;2026-04-27 14:00:09;Lat: 36.9507, Lon: -2.7931;MEDIO;1
ACTIVIDAD;2025-06-19 14:46:46;Accion: Visualizacion_YouTube, Objetivo: Estadisticas_Bateria;MEDIO;1
UBICACION;2026-02-26 01:23:41;Lat: 36.8583, Lon: -7.7153;BAJO;1
ACTIVIDAD;2025-12-18 18:05:17;Accion: Visualizacion_YouTube, Objetivo: Video_Recomendado;ALTO;1
UBICACION;2025-07-12 01:22:06;Lat: 37.8054, Lon: -5.7065;BAJO;1
