tipo_dato;fecha_hora;detalle_dato;nivel_sensibilidad;id_empresa
UBICACION;2025-10-17 19:12:37;Lat: 38.1669, Lon: 2.7778;ALTO;2
ACTIVIDAD;2025-05-17 06:54:42;Accion: Scroll_Infinito, Objetivo: Carrito_Web_Terceros;ALTO;2
ACTIVIDAD;2025-08-25 16:30:03;Accion: Lectura_Mensaje, Objetivo: Rostro_Etiquetado;ALTO;2
ACTIVIDAD;2025-11-27 00:12:06;Accion: Visualizacion_Historia, Objetivo: Anuncio_Personalizado;ALTO;2
ACTIVIDAD;2025-11-30 03:29:32;Accion: Interaccion_Post, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-10-02 22:36:02;Accion: Lectura_Mensaje, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-07-14 02:15:21;Accion: Interaccion_Post, Objetivo: Video_Corto;MEDIO;2
ACTIVIDAD;2025-10-18 10:58:07;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;ALTO;2
ACTIVIDAD;2025-11-21 23:55:03;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;BAJO;2
ACTIVIDAD;2026-01-21 16:44:38;Accion: Lectura_Mensaje, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2026-04-24 11:24:46;Accion: Interaccion_Post, Objetivo: Video_Corto;MEDIO;2
ACTIVIDAD;2025-06-14 14:37:37;Accion: Clic_Ad_Instagram, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2025-05-23 15:24:49;Accion: Lectura_Mensaje, Objetivo: Perfil_Contacto;MEDIO;2
UBICACION;2025-09-06 20:15:21;Lat: 38.4554, Lon: -1.6571;MEDIO;2
ACTIVIDAD;2026-03-30 13:26:46;Accion: Mensaje_WhatsApp, Objetivo: Video_Corto;ALTO;2
UBICACION;2026-05-15 21:34:11;Lat: 41.0021, Lon: -6.2718;MEDIO;2
ACTIVIDAD;2025-12-11 08:27:53;Accion: Interaccion_Post, Objetivo: Metadatos_Chat;MEDIO;2
UBICACION;2025-11-24 21:34:01;Lat: 38.4852, Lon: -0.8662;MEDIO;2
UBICACION;2026-04-01 12:37:57;Lat: 38.9170, Lon: 0.8088;MEDIO;2
UBICACION;2025-10-03 21:03:26;Lat: 36.8926, Lon: -6.9989;MEDIO;2
ACTIVIDAD;2025-12-18 07:15:26;Accion: Clic_Ad_Instagram, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2025-06-01 23:49:28;Lat: 38.5266, Lon: 2.9023;ALTO;2
UBICACION;2025-10-22 09:32:38;Lat: 42.1587, Lon: -7.0625;BAJO;2
UBICACION;2025-08-23 11:49:20;Lat: 39.1975, Lon: -6.1919;ALTO;2
UBICACION;2026-02-05 21:33:33;Lat: 39.9971, Lon: -8.4113;MEDIO;2
UBICACION;2025-11-11 04:32:59;Lat: 38.4486, Lon: -4.9381;BAJO;2
UBICACION;2026-01-08 14:22:57;Lat: 38.4121, Lon: -6.5837;ALTO;2
UBICACION;2025-06-21 12:52:31;Lat: 40.8092, Lon: 2.7068;MEDIO;2
UBICACION;2025-05-29 11:26:41;Lat: 37.4174, Lon: -5.9976;BAJO;2
ACTIVIDAD;2025-10-26 08:59:59;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2026-03-12 00:06:07;Lat: 38.9539, Lon: -8.4180;ALTO;2
UBICACION;2025-09-23 17:43:25;Lat: 37.4994, Lon: -5.6518;BAJO;2
UBICACION;2025-11-15 23:47:09;Lat: 37.0147, Lon: 2.4451;MEDIO;2
ACTIVIDAD;2026-01-28 01:42:34;Accion: Scroll_Infinito, Objetivo: Post_Politico;ALTO;2
ACTIVIDAD;2025-11-06 05:37:12;Accion: Clic_Ad_Instagram, Objetivo: Video_Corto;ALTO;2
ACTIVIDAD;2025-10-11 18:00:53;Accion: Lectura_Mensaje, Objetivo: Tiempo_Pantalla;BAJO;2
ACTIVIDAD;2025-05-28 21:11:44;Accion: Scroll_Infinito, Objetivo: Perfil_Contacto;MEDIO;2
ACTIVIDAD;2026-03-27 08:07:43;Accion: Visualizacion_Historia, Objetivo: Metadatos_Chat;BAJO;2
ACTIVIDAD;2026-04-01 21:29:33;Accion: Mensaje_WhatsApp, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-08-13 16:26:03;Accion: Visualizacion_Historia, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2025-06-27 20:17:27;Accion: Rastreo_Pixel, Objetivo: Tiempo_Pantalla;BAJO;2
UBICACION;2025-07-17 06:57:11;Lat: 40.5410, Lon: -0.8662;ALTO;2
ACTIVIDAD;2026-03-09 12:13:45;Accion: Visualizacion_Historia, Objetivo: Post_Politico;BAJO;2
UBICACION;2026-03-31 12:25:10;Lat: 38.9398, Lon: 0.3735;MEDIO;2
UBICACION;2026-01-11 15:56:05;Lat: 39.6629, Lon: -3.3182;MEDIO;2
ACTIVIDAD;2026-01-11 05:17:21;Accion: Rastreo_Pixel, Objetivo: Rostro_Etiquetado;ALTO;2
ACTIVIDAD;2025-07-21 03:09:42;Accion: Interaccion_Post, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-08-16 16:00:41;Accion: Visualizacion_Reel, Objetivo: Tiempo_Pantalla;BAJO;2
UBICACION;2026-01-11 10:11:26;Lat: 42.6993, Lon: -6.6184;MEDIO;2
UBICACION;2025-11-01 12:00:32;Lat: 38.0340, Lon: -0.6973;BAJO;2
ACTIVIDAD;2026-01-04 13:24:19;Accion: Lectura_Mensaje, Objetivo: Carrito_Web_Terceros;MEDIO;2
UBICACION;2025-12-25 14:44:48;Lat: 37.3358, Lon: 0.3628;ALTO;2
ACTIVIDAD;2026-01-09 04:45:15;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-12-06 14:59:01;Lat: 39.2748, Lon: 2.1973;MEDIO;2
UBICACION;2025-12-17 17:56:55;Lat: 36.7540, Lon: -4.0353;ALTO;2
ACTIVIDAD;2026-04-05 05:40:31;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;BAJO;2
UBICACION;2025-12-11 16:12:46;Lat: 36.8162, Lon: -7.3969;MEDIO;2
UBICACION;2026-04-21 01:58:16;Lat: 41.7531, Lon: -7.3296;ALTO;2
ACTIVIDAD;2025-06-23 14:59:57;Accion: Visualizacion_Reel, Objetivo: Metadatos_Chat;BAJO;2
UBICACION;2026-05-16 22:22:08;Lat: 41.8220, Lon: -2.5677;MEDIO;2
UBICACION;2025-11-07 22:48:06;Lat: 42.0818, Lon: -5.2782;ALTO;2
UBICACION;2025-06-22 20:28:19;Lat: 39.9117, Lon: -8.9510;ALTO;2
UBICACION;2025-08-23 06:00:20;Lat: 41.2149, Lon: -4.8001;ALTO;2
ACTIVIDAD;2026-01-02 08:08:00;Accion: Interaccion_Post, Objetivo: Tiempo_Pantalla;MEDIO;2
UBICACION;2026-04-05 12:00:40;Lat: 40.6479, Lon: -8.6015;ALTO;2
ACTIVIDAD;2025-10-03 22:31:00;Accion: Reconocimiento_Facial, Objetivo: Perfil_Contacto;MEDIO;2
UBICACION;2026-01-16 12:23:44;Lat: 40.0531, Lon: 1.9326;BAJO;2
UBICACION;2025-11-18 22:50:07;Lat: 37.8603, Lon: 2.9122;ALTO;2
UBICACION;2025-08-25 23:30:23;Lat: 41.8575, Lon: 1.8285;ALTO;2
ACTIVIDAD;2025-06-27 17:35:24;Accion: Scroll_Infinito, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2026-05-09 12:50:41;Lat: 42.3844, Lon: -3.1198;MEDIO;2
ACTIVIDAD;2026-03-13 01:41:34;Accion: Rastreo_Pixel, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-06-24 03:36:43;Accion: Clic_Ad_Instagram, Objetivo: Perfil_Contacto;MEDIO;2
UBICACION;2026-02-08 02:25:35;Lat: 42.0071, Lon: -6.5632;BAJO;2
UBICACION;2025-09-03 01:31:24;Lat: 37.7283, Lon: 0.1736;BAJO;2
ACTIVIDAD;2025-08-14 06:23:14;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;MEDIO;2
ACTIVIDAD;2025-10-14 23:57:42;Accion: Interaccion_Post, Objetivo: Post_Politico;MEDIO;2
UBICACION;2025-11-23 15:21:56;Lat: 41.1736, Lon: -4.9438;BAJO;2
ACTIVIDAD;2025-11-16 17:16:15;Accion: Lectura_Mensaje, Objetivo: Video_Corto;ALTO;2
UBICACION;2026-03-23 04:20:00;Lat: 38.7896, Lon: -6.7016;ALTO;2
UBICACION;2025-11-17 09:14:03;Lat: 36.1114, Lon: -3.8634;MEDIO;2
UBICACION;2025-08-10 00:13:41;Lat: 37.4564, Lon: 2.6345;ALTO;2
UBICACION;2026-03-25 03:50:51;Lat: 40.8021, Lon: -2.0146;BAJO;2
UBICACION;2025-07-21 18:22:02;Lat: 36.3221, Lon: -5.0326;MEDIO;2
UBICACION;2026-02-11 12:18:23;Lat: 40.4226, Lon: -2.0480;MEDIO;2
UBICACION;2025-11-12 03:33:28;Lat: 37.4650, Lon: -5.4230;BAJO;2
UBICACION;2026-03-19 00:44:48;Lat: 40.7408, Lon: 1.4733;MEDIO;2
ACTIVIDAD;2026-01-02 23:36:29;Accion: Visualizacion_Historia, Objetivo: Rostro_Etiquetado;ALTO;2
UBICACION;2025-10-17 03:36:52;Lat: 42.2951, Lon: -8.5627;MEDIO;2
ACTIVIDAD;2025-09-24 20:15:34;Accion: Scroll_Infinito, Objetivo: Historia_24h;ALTO;2
ACTIVIDAD;2025-10-15 01:27:54;Accion: Reconocimiento_Facial, Objetivo: Metadatos_Chat;BAJO;2
UBICACION;2025-09-05 01:11:24;Lat: 40.3674, Lon: -6.8061;BAJO;2
UBICACION;2025-12-24 06:03:09;Lat: 38.6317, Lon: -2.5634;MEDIO;2
UBICACION;2025-12-28 20:17:36;Lat: 40.3562, Lon: 2.9190;ALTO;2
ACTIVIDAD;2025-07-16 14:54:32;Accion: Mensaje_WhatsApp, Objetivo: Carrito_Web_Terceros;MEDIO;2
UBICACION;2025-12-11 14:38:41;Lat: 40.3641, Lon: -3.6406;ALTO;2
UBICACION;2025-10-11 18:26:04;Lat: 40.0517, Lon: -2.2632;ALTO;2
UBICACION;2026-02-21 23:12:31;Lat: 39.1989, Lon: 1.2229;MEDIO;2
UBICACION;2026-05-14 16:47:08;Lat: 38.2083, Lon: 2.8105;BAJO;2
UBICACION;2026-01-25 16:23:15;Lat: 38.1224, Lon: -3.7010;MEDIO;2
ACTIVIDAD;2026-02-25 12:50:06;Accion: Lectura_Mensaje, Objetivo: Post_Politico;BAJO;2
ACTIVIDAD;2025-11-18 09:40:22;Accion: Visualizacion_Reel, Objetivo: Post_Politico;BAJO;2
UBICACION;2026-04-25 09:57:29;Lat: 40.7961, Lon: 2.8356;MEDIO;2
UBICACION;2026-01-29 17:37:20;Lat: 38.4020, Lon: -2.1762;MEDIO;2
UBICACION;2026-04-13 17:16:06;Lat: 37.4497, Lon: 2.2856;MEDIO;2
UBICACION;2025-06-14 00:53:15;Lat: 36.6273, Lon: -5.0272;ALTO;2
ACTIVIDAD;2025-10-15 10:42:56;Accion: Lectura_Mensaje, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2025-06-06 10:49:54;Lat: 40.6801, Lon: 2.5320;ALTO;2
UBICACION;2026-05-01 18:39:17;Lat: 36.8445, Lon: -4.7186;BAJO;2
UBICACION;2025-10-10 10:43:35;Lat: 40.5039, Lon: 1.5171;MEDIO;2
ACTIVIDAD;2025-12-04 04:07:45;Accion: Reconocimiento_Facial, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2026-02-23 23:39:17;Lat: 40.6475, Lon: -0.7065;BAJO;2
ACTIVIDAD;2025-07-15 17:02:12;Accion: Visualizacion_Reel, Objetivo: Carrito_Web_Terceros;ALTO;2
UBICACION;2026-04-22 16:46:15;Lat: 40.2484, Lon: -1.7251;BAJO;2
UBICACION;2026-01-03 20:15:05;Lat: 38.9417, Lon: 0.0152;BAJO;2
ACTIVIDAD;2026-02-27 11:57:20;Accion: Visualizacion_Historia, Objetivo: Carrito_Web_Terceros;MEDIO;2
UBICACION;2025-11-16 19:10:57;Lat: 40.1393, Lon: -7.9989;MEDIO;2
ACTIVIDAD;2025-06-23 03:00:38;Accion: Scroll_Infinito, Objetivo: Historia_24h;BAJO;2
UBICACION;2025-07-08 18:56:13;Lat: 41.2171, Lon: -4.2047;ALTO;2
UBICACION;2025-12-06 17:17:40;Lat: 39.8538, Lon: -0.3538;MEDIO;2
ACTIVIDAD;2025-09-03 12:10:01;Accion: Mensaje_WhatsApp, Objetivo: Historia_24h;ALTO;2
UBICACION;2026-05-04 22:37:07;Lat: 41.2889, Lon: -3.5598;ALTO;2
ACTIVIDAD;2025-08-09 14:05:22;Accion: Lectura_Mensaje, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2025-09-01 07:58:55;Accion: Interaccion_Post, Objetivo: Post_Politico;MEDIO;2
ACTIVIDAD;2025-09-02 23:07:54;Accion: Lectura_Mensaje, Objetivo: Rostro_Etiquetado;BAJO;2
ACTIVIDAD;2026-04-25 22:24:44;Accion: Scroll_Infinito, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-06-15 22:25:09;Accion: Interaccion_Post, Objetivo: Carrito_Web_Terceros;ALTO;2
UBICACION;2025-05-23 16:46:43;Lat: 38.2473, Lon: -4.8672;ALTO;2
UBICACION;2026-03-25 09:56:34;Lat: 42.9394, Lon: -6.4938;MEDIO;2
UBICACION;2025-05-22 10:10:51;Lat: 38.9241, Lon: 0.4326;ALTO;2
UBICACION;2026-04-27 20:29:46;Lat: 37.3212, Lon: -2.9443;ALTO;2
UBICACION;2026-02-17 12:59:52;Lat: 39.2582, Lon: -3.5028;BAJO;2
UBICACION;2025-06-29 11:44:22;Lat: 37.7180, Lon: 2.7435;BAJO;2
ACTIVIDAD;2025-08-03 17:08:05;Accion: Reconocimiento_Facial, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2026-03-14 15:01:49;Accion: Rastreo_Pixel, Objetivo: Historia_24h;MEDIO;2
UBICACION;2026-02-01 14:02:45;Lat: 40.4088, Lon: -4.3209;MEDIO;2
ACTIVIDAD;2025-06-06 08:20:39;Accion: Clic_Ad_Instagram, Objetivo: Video_Corto;MEDIO;2
UBICACION;2026-05-05 07:16:20;Lat: 37.0654, Lon: 2.6819;MEDIO;2
UBICACION;2026-05-03 23:18:19;Lat: 39.9635, Lon: 2.4471;ALTO;2
ACTIVIDAD;2025-07-07 12:50:35;Accion: Visualizacion_Reel, Objetivo: Video_Corto;BAJO;2
UBICACION;2026-04-20 03:40:23;Lat: 42.5608, Lon: -3.8508;ALTO;2
UBICACION;2026-01-01 04:25:43;Lat: 41.9492, Lon: -5.8121;ALTO;2
UBICACION;2026-01-02 00:28:41;Lat: 39.1597, Lon: 2.4868;ALTO;2
UBICACION;2026-03-24 14:31:29;Lat: 41.9581, Lon: 0.9089;MEDIO;2
ACTIVIDAD;2026-03-23 10:17:04;Accion: Interaccion_Post, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-07-22 13:16:18;Lat: 42.8597, Lon: -0.3752;MEDIO;2
ACTIVIDAD;2025-11-10 12:47:09;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;BAJO;2
UBICACION;2025-07-25 00:54:09;Lat: 38.5489, Lon: -1.7928;ALTO;2
UBICACION;2026-04-30 05:17:13;Lat: 40.7941, Lon: -5.7788;BAJO;2
ACTIVIDAD;2025-09-17 12:47:28;Accion: Reconocimiento_Facial, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2025-11-17 21:00:28;Accion: Mensaje_WhatsApp, Objetivo: Anuncio_Personalizado;BAJO;2
ACTIVIDAD;2025-10-08 10:20:48;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;ALTO;2
ACTIVIDAD;2025-07-27 16:47:24;Accion: Clic_Ad_Instagram, Objetivo: Perfil_Contacto;ALTO;2
ACTIVIDAD;2025-08-18 21:16:35;Accion: Rastreo_Pixel, Objetivo: Metadatos_Chat;ALTO;2
UBICACION;2026-01-04 15:15:22;Lat: 36.8622, Lon: -3.6851;BAJO;2
UBICACION;2025-11-22 06:05:56;Lat: 39.7677, Lon: -4.2223;MEDIO;2
ACTIVIDAD;2026-02-06 20:05:56;Accion: Visualizacion_Historia, Objetivo: Historia_24h;BAJO;2
UBICACION;2026-01-05 17:34:02;Lat: 40.4125, Lon: 2.9479;BAJO;2
ACTIVIDAD;2026-01-20 18:09:13;Accion: Visualizacion_Historia, Objetivo: Metadatos_Chat;BAJO;2
UBICACION;2025-06-05 19:12:41;Lat: 37.9101, Lon: -8.7154;MEDIO;2
UBICACION;2026-02-10 04:10:57;Lat: 39.7774, Lon: 1.7102;BAJO;2
ACTIVIDAD;2026-03-03 19:21:18;Accion: Lectura_Mensaje, Objetivo: Post_Politico;ALTO;2
UBICACION;2026-03-15 11:12:00;Lat: 37.9056, Lon: -0.1715;ALTO;2
ACTIVIDAD;2026-04-11 18:12:23;Accion: Clic_Ad_Instagram, Objetivo: Historia_24h;MEDIO;2
UBICACION;2026-02-13 09:01:58;Lat: 41.0888, Lon: -3.8104;ALTO;2
ACTIVIDAD;2025-06-26 12:39:42;Accion: Mensaje_WhatsApp, Objetivo: Tiempo_Pantalla;MEDIO;2
ACTIVIDAD;2025-08-15 11:36:43;Accion: Rastreo_Pixel, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2026-02-19 18:05:41;Lat: 37.7632, Lon: -6.5486;BAJO;2
UBICACION;2025-09-13 20:10:01;Lat: 36.5919, Lon: -6.9037;MEDIO;2
ACTIVIDAD;2026-01-31 03:45:38;Accion: Scroll_Infinito, Objetivo: Rostro_Etiquetado;BAJO;2
ACTIVIDAD;2025-05-20 18:36:24;Accion: Interaccion_Post, Objetivo: Video_Corto;ALTO;2
ACTIVIDAD;2025-07-21 17:52:18;Accion: Lectura_Mensaje, Objetivo: Post_Politico;BAJO;2
ACTIVIDAD;2025-07-23 21:48:18;Accion: Mensaje_WhatsApp, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2025-09-18 12:20:56;Lat: 40.4214, Lon: -8.0252;BAJO;2
ACTIVIDAD;2025-06-13 08:37:44;Accion: Interaccion_Post, Objetivo: Post_Politico;BAJO;2
UBICACION;2025-10-30 11:35:47;Lat: 36.0020, Lon: -2.7188;BAJO;2
ACTIVIDAD;2026-01-02 16:40:53;Accion: Rastreo_Pixel, Objetivo: Metadatos_Chat;MEDIO;2
UBICACION;2026-05-14 20:40:23;Lat: 39.5705, Lon: -1.3411;MEDIO;2
UBICACION;2025-08-02 12:04:25;Lat: 39.1558, Lon: -5.3774;BAJO;2
UBICACION;2026-01-23 16:45:51;Lat: 38.8935, Lon: -4.7873;ALTO;2
ACTIVIDAD;2026-02-08 14:24:25;Accion: Interaccion_Post, Objetivo: Rostro_Etiquetado;ALTO;2
UBICACION;2025-08-29 14:47:17;Lat: 39.5743, Lon: -5.2396;ALTO;2
ACTIVIDAD;2025-09-20 02:48:41;Accion: Scroll_Infinito, Objetivo: Historia_24h;MEDIO;2
UBICACION;2025-06-04 05:46:07;Lat: 40.6024, Lon: -1.5456;BAJO;2
UBICACION;2025-10-02 11:51:34;Lat: 38.1127, Lon: -0.3024;BAJO;2
ACTIVIDAD;2025-06-22 22:02:38;Accion: Clic_Ad_Instagram, Objetivo: Anuncio_Personalizado;MEDIO;2
ACTIVIDAD;2025-06-08 00:02:20;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;BAJO;2
UBICACION;2026-03-20 09:58:36;Lat: 37.8286, Lon: -0.1734;MEDIO;2
ACTIVIDAD;2025-07-18 03:36:09;Accion: Interaccion_Post, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2025-07-25 17:01:08;Lat: 37.8662, Lon: -5.9312;MEDIO;2
UBICACION;2026-04-20 07:22:31;Lat: 36.4060, Lon: -2.0799;MEDIO;2
ACTIVIDAD;2025-08-09 17:33:43;Accion: Reconocimiento_Facial, Objetivo: Video_Corto;BAJO;2
UBICACION;2026-04-15 05:33:12;Lat: 39.5129, Lon: -7.7105;ALTO;2
UBICACION;2026-01-30 16:47:11;Lat: 37.3543, Lon: -3.9217;ALTO;2
ACTIVIDAD;2025-05-22 19:44:25;Accion: Scroll_Infinito, Objetivo: Video_Corto;BAJO;2
ACTIVIDAD;2026-04-12 21:14:04;Accion: Visualizacion_Reel, Objetivo: Rostro_Etiquetado;BAJO;2
ACTIVIDAD;2025-05-18 14:16:17;Accion: Mensaje_WhatsApp, Objetivo: Carrito_Web_Terceros;MEDIO;2
ACTIVIDAD;2025-12-04 20:55:02;Accion: Scroll_Infinito, Objetivo: Perfil_Contacto;BAJO;2
UBICACION;2025-09-20 21:43:00;Lat: 37.6288, Lon: -4.1177;ALTO;2
UBICACION;2025-11-05 06:39:47;Lat: 41.3161, Lon: 2.5771;BAJO;2
ACTIVIDAD;2025-09-18 01:02:34;Accion: Reconocimiento_Facial, Objetivo: Rostro_Etiquetado;MEDIO;2
UBICACION;2025-08-26 12:44:29;Lat: 40.1373, Lon: -2.8090;ALTO;2
ACTIVIDAD;2025-12-24 09:51:01;Accion: Rastreo_Pixel, Objetivo: Tiempo_Pantalla;BAJO;2
ACTIVIDAD;2025-05-28 03:38:27;Accion: Visualizacion_Reel, Objetivo: Metadatos_Chat;ALTO;2
UBICACION;2026-03-27 06:22:12;Lat: 40.4699, Lon: -1.2097;MEDIO;2
ACTIVIDAD;2025-10-16 14:34:46;Accion: Clic_Ad_Instagram, Objetivo: Post_Politico;MEDIO;2
ACTIVIDAD;2025-06-08 02:47:15;Accion: Rastreo_Pixel, Objetivo: Anuncio_Personalizado;BAJO;2
ACTIVIDAD;2025-09-28 06:42:16;Accion: Scroll_Infinito, Objetivo: Video_Corto;MEDIO;2
UBICACION;2025-08-30 04:17:12;Lat: 42.3344, Lon: 0.9059;ALTO;2
UBICACION;2025-09-30 18:32:21;Lat: 39.4383, Lon: -8.7878;BAJO;2
ACTIVIDAD;2025-12-05 00:29:23;Accion: Clic_Ad_Instagram, Objetivo: Rostro_Etiquetado;MEDIO;2
ACTIVIDAD;2025-11-27 09:40:33;Accion: Visualizacion_Reel, Objetivo: Tiempo_Pantalla;BAJO;2
ACTIVIDAD;2025-12-05 12:18:11;Accion: Visualizacion_Reel, Objetivo: Tiempo_Pantalla;ALTO;2
UBICACION;2025-06-12 22:05:07;Lat: 42.6328, Lon: -5.7445;BAJO;2
UBICACION;2025-05-22 17:38:56;Lat: 36.4819, Lon: -3.9240;MEDIO;2
UBICACION;2025-12-03 11:34:00;Lat: 40.9596, Lon: -7.9349;ALTO;2
UBICACION;2025-09-17 15:28:15;Lat: 42.7445, Lon: -4.7162;BAJO;2
ACTIVIDAD;2025-10-15 05:37:01;Accion: Rastreo_Pixel, Objetivo: Post_Politico;MEDIO;2
ACTIVIDAD;2025-10-03 11:09:15;Accion: Rastreo_Pixel, Objetivo: Tiempo_Pantalla;ALTO;2
ACTIVIDAD;2025-06-12 01:39:18;Accion: Clic_Ad_Instagram, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2026-01-01 19:16:13;Accion: Visualizacion_Historia, Objetivo: Metadatos_Chat;MEDIO;2
ACTIVIDAD;2025-10-22 06:05:56;Accion: Lectura_Mensaje, Objetivo: Rostro_Etiquetado;MEDIO;2
ACTIVIDAD;2025-09-04 03:22:26;Accion: Visualizacion_Historia, Objetivo: Carrito_Web_Terceros;ALTO;2
ACTIVIDAD;2025-09-16 22:18:40;Accion: Mensaje_WhatsApp, Objetivo: Carrito_Web_Terceros;ALTO;2
UBICACION;2026-05-03 19:55:21;Lat: 36.1676, Lon: -3.3141;MEDIO;2
ACTIVIDAD;2025-10-02 00:43:07;Accion: Rastreo_Pixel, Objetivo: Tiempo_Pantalla;ALTO;2
UBICACION;2026-02-16 21:20:01;Lat: 42.7409, Lon: 0.3689;ALTO;2
UBICACION;2025-08-13 02:39:04;Lat: 41.6619, Lon: -1.3749;ALTO;2
UBICACION;2025-09-15 11:24:14;Lat: 41.0083, Lon: 2.3146;BAJO;2
UBICACION;2026-03-11 22:58:11;Lat: 42.6488, Lon: -1.7005;BAJO;2
UBICACION;2025-10-20 01:04:54;Lat: 36.8347, Lon: 1.8006;BAJO;2
ACTIVIDAD;2025-09-01 19:33:41;Accion: Visualizacion_Reel, Objetivo: Anuncio_Personalizado;ALTO;2
UBICACION;2026-03-24 01:55:03;Lat: 38.1697, Lon: 0.9853;MEDIO;2
UBICACION;2026-03-10 17:55:05;Lat: 36.8753, Lon: -5.0659;BAJO;2
UBICACION;2025-08-28 19:04:30;Lat: 39.9428, Lon: -0.2635;BAJO;2
UBICACION;2025-10-01 13:54:20;Lat: 40.2460, Lon: -8.5578;BAJO;2
UBICACION;2026-01-28 05:13:26;Lat: 41.7185, Lon: -0.4360;BAJO;2
ACTIVIDAD;2025-11-16 10:07:07;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2026-02-28 07:11:21;Accion: Visualizacion_Historia, Objetivo: Historia_24h;ALTO;2
UBICACION;2026-03-08 06:38:55;Lat: 36.3629, Lon: -6.9419;BAJO;2
UBICACION;2025-06-29 17:38:19;Lat: 39.8619, Lon: 0.2659;BAJO;2
UBICACION;2026-03-15 00:14:04;Lat: 40.2077, Lon: -2.6026;ALTO;2
UBICACION;2025-07-30 00:30:16;Lat: 36.9584, Lon: -6.6879;MEDIO;2
UBICACION;2025-09-17 00:36:46;Lat: 41.2117, Lon: 0.1131;BAJO;2
UBICACION;2026-02-27 21:45:24;Lat: 41.9979, Lon: 0.1876;MEDIO;2
ACTIVIDAD;2025-12-04 14:57:30;Accion: Visualizacion_Reel, Objetivo: Historia_24h;BAJO;2
UBICACION;2025-07-21 11:58:12;Lat: 40.9791, Lon: 2.6974;BAJO;2
ACTIVIDAD;2025-05-23 17:30:22;Accion: Visualizacion_Historia, Objetivo: Carrito_Web_Terceros;BAJO;2
ACTIVIDAD;2025-11-24 23:18:45;Accion: Lectura_Mensaje, Objetivo: Anuncio_Personalizado;BAJO;2
ACTIVIDAD;2025-09-02 06:30:43;Accion: Visualizacion_Historia, Objetivo: Tiempo_Pantalla;MEDIO;2
ACTIVIDAD;2025-10-30 20:41:31;Accion: Lectura_Mensaje, Objetivo: Post_Politico;ALTO;2
ACTIVIDAD;2025-06-29 04:38:29;Accion: Rastreo_Pixel, Objetivo: Rostro_Etiquetado;BAJO;2
ACTIVIDAD;2025-09-23 03:59:30;Accion: Interaccion_Post, Objetivo: Carrito_Web_Terceros;BAJO;2
UBICACION;2026-02-09 21:29:42;Lat: 40.0829, Lon: -7.3740;MEDIO;2
UBICACION;2026-01-17 17:20:25;Lat: 37.6542, Lon: -7.2840;ALTO;2
UBICACION;2025-11-10 08:54:46;Lat: 37.3813, Lon: -5.5256;ALTO;2
ACTIVIDAD;2025-05-22 00:09:57;Accion: Visualizacion_Reel, Objetivo: Perfil_Contacto;BAJO;2
ACTIVIDAD;2025-07-31 13:55:12;Accion: Clic_Ad_Instagram, Objetivo: Anuncio_Personalizado;MEDIO;2
UBICACION;2025-12-06 01:23:12;Lat: 42.7380, Lon: -1.6996;ALTO;2
ACTIVIDAD;2025-06-10 23:41:19;Accion: Interaccion_Post, Objetivo: Perfil_Contacto;ALTO;2
UBICACION;2025-11-02 09:37:54;Lat: 37.2008, Lon: -0.4672;BAJO;2
